whs_source_page,comments,whs_site_id,latitude,longitude,name,edited name,wikipedia_link,Country,iso_code,Criteria,Date of Inscription,size_has,Region,Edited region
http://whc.unesco.org/en/list/733,,733,44.837778,11.619444,"Ferrara, City of the Renaissance, and its Po Delta","Ferrara, City of the Renaissance, and its Po Delta",http://en.wikipedia.org/wiki/Ferrara,Italy,IT,"ii,iii,iv,v,vi",1995,46712,"City and Province of Ferrara, Emilia-Romagna Region","City and Province of Ferrara, Emilia-Romagna Region"
http://whc.unesco.org/en/list/772,,772,47.719278,16.722722,FertÃ¶ / Neusiedlersee Cultural Landscape,Fertö / Neusiedlersee Cultural Landscape,http://en.wikipedia.org/wiki/Lake_Neusiedl,Austria,AT,v,2001,52,Hungary,Hungary
http://whc.unesco.org/en/list/855,,855,51.030972,4.47375,Flemish Béguinages,Flemish Béguinages,http://en.wikipedia.org/wiki/B%25C3%25A9guinage,Belgium,BE,"ii,iii,iv",1998,60,"Flanders Region, Provinces of Antwerp, Limburg, Eastern Flanders, Western Flanders, and Flemish Brabant","Flanders Region, Provinces of Antwerp, Limburg, Eastern Flanders, Western Flanders, and Flemish Brabant"
http://whc.unesco.org/en/list/171,,171,31.590278,74.309722,Fort and Shalamar Gardens in Lahore,Fort and Shalamar Gardens in Lahore,http://en.wikipedia.org/wiki/Shalimar_Gardens_(Lahore),Pakistan,PK,"i,ii,iii",1981,,"Lahore, Punjab","Lahore, Punjab"
http://whc.unesco.org/en/list/1283,,1283,50.2825,2.758889,Fortifications of Vauban,Fortifications of Vauban,http://en.wikipedia.org/wiki/Fortifications_of_Vauban,France,FR,"i,ii,iv",,1153,N50 16 57 E2 45 32,N50 16 57 E2 45 32
http://whc.unesco.org/en/list/135,,135,9.553889,-79.655833,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,"http://en.wikipedia.org/wiki/Portobelo,_Col%25C3%25B3n",Panama,PA,"i,iv",1980,,Province of Colon - Distric of Cristobal,Province of Colon - Distric of Cristobal
http://whc.unesco.org/en/list/583,,583,60.14722,24.98722,Fortress of Suomenlinna,Fortress of Suomenlinna,http://en.wikipedia.org/wiki/Suomenlinna,Finland,FI,iv,1991,,"Helsinki Harbour, Region of Uusimaa, Province of Southern Finland","Helsinki Harbour, Region of Uusimaa, Province of Southern Finland"
http://whc.unesco.org/en/list/34,,34,5.39103,-0.49361,"Forts and Castles, Volta, Greater Accra, Central and Western Regions","Forts and Castles, Volta, Greater Accra, Central and Western Regions",http://en.wikipedia.org/wiki/List_of_castles_in_Ghana,Ghana,GH,vi,1979,,"Volta, Greater Accra, Central and Western Regions","Volta, Greater Accra, Central and Western Regions"
http://whc.unesco.org/en/list/915,,915,-24.15861,29.17694,"Fossil Hominid Sites of Sterkfontein, Swartkrans, Kromdraai, and Environs","Fossil Hominid Sites of Sterkfontein, Swartkrans, Kromdraai, and Environs",http://en.wikipedia.org/wiki/Cradle_of_Humankind,South Africa,ZA,"iii,vi",1999,,"Gauteng, Limpopo and North-west provinces","Gauteng, Limpopo and North-west provinces"
http://whc.unesco.org/en/list/1079,,1079,21.204389,-99.464111,Franciscan Missions in the Sierra Gorda of Querétaro,Franciscan Missions in the Sierra Gorda of Querétaro,http://en.wikipedia.org/wiki/Franciscan_Missions_in_the_Sierra_Gorda,Mexico,MX,"ii,iii",2003,104,State of QuerÃ©taro de Arteaga (Sierra Gorda region),State of QuerÃ©taro de Arteaga (Sierra Gorda region)
http://whc.unesco.org/en/list/630,,630,-25.216667,153.133333,Fraser Island,Fraser Island,http://en.wikipedia.org/wiki/Fraser_Island,Australia,AU,"vii,viii,ix",1992,254283,State of Queensland,State of Queensland
http://whc.unesco.org/en/list/203,,203,46.9375,5.876389,"From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt","From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt",http://en.wikipedia.org/wiki/Royal_Saltworks_at_Arc-et-Senans,France,FR,"i,ii,iv",2009,10,N46 56 15 E5 52 35,N46 56 15 E5 52 35
"http://whc.unesco.org/en/list/430
http://whc.unesco.org/en/list/430",,430,54.992611,-2.601,Frontiers of the Roman Empire,Frontiers of the Roman Empire,http://en.wikipedia.org/wiki/Limes,Germany,DE,"ii,iii,iv",1987,527,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
http://whc.unesco.org/en/list/883,,883,-18.166667,-63.816667,Fuerte de Samaipata,Fuerte de Samaipata,http://en.wikipedia.org/wiki/El_Fuerte_de_Samaipata,Bolivia (Plurinational State of),BO,"ii,iii",1998,,"Province of Florida, Department of Santa Cruz","Province of Florida, Department of Santa Cruz"
http://whc.unesco.org/en/list/1113,,1113,25.023056,117.685833,Fujian Tulou,Fujian Tulou,http://en.wikipedia.org/wiki/Fujian_Tulou,China,CN,"iii,iv,v",,153,N25 1 23 E117 41 9,N25 1 23 E117 41 9
http://whc.unesco.org/en/list/1,,1,-0.81667,-91,GalÃ¡pagos Islands,GalÃ¡pagos Islands,http://en.wikipedia.org/wiki/Gal%25C3%25A1pagos_Islands,Ecuador,EC,"vii,viii,ix,x",1978,1.4066514E7,"Cantons: San Cristobal, Santa Cruz and Isabela, Province of Galapagos","Cantons: San Cristobal, Santa Cruz and Isabela, Province of Galapagos"
http://whc.unesco.org/en/list/1253,,1253,43.899306,22.186111,"Gamzigrad-Romuliana, Palace of Galerius","Gamzigrad-Romuliana, Palace of Galerius",http://en.wikipedia.org/wiki/Gamzigrad,Serbia,RS,"iii,iv",2007,179,Eastern Serbia,Eastern Serbia
http://whc.unesco.org/en/list/380,,380,28.12625,-17.237222,Garajonay National Park,Garajonay National Park,http://en.wikipedia.org/wiki/Garajonay_National_Park,Spain,ES,"vii,ix",1986,3984,"Island of La Gomera, Province of Santa Cruz de Tenerife, Canary Islands","Island of La Gomera, Province of Santa Cruz de Tenerife, Canary Islands"
http://whc.unesco.org/en/list/136,,136,4,29.25,Garamba National Park,Garamba National Park,http://en.wikipedia.org/wiki/Garamba_National_Park,Democratic Republic of the Congo,CD,"vii,x",1980,500000,Orientale Province,Orientale Province
http://whc.unesco.org/en/list/534,,534,51.8425,12.42083,Garden Kingdom of Dessau-WÃ¶rlitz,Garden Kingdom of Dessau-Wörlitz,http://en.wikipedia.org/wiki/Dessau-W%25C3%25B6rlitz_Garden_Realm,Germany,DE,"ii,iv",2000,14500,State of Saxony-Anhalt (Sachsen-Anhalt),State of Saxony-Anhalt (Sachsen-Anhalt)
http://whc.unesco.org/en/list/860,,860,49.3,17.377222,Gardens and Castle at KromÄÅÃ­Å¾,Gardens and Castle at Kroměříž,http://en.wikipedia.org/wiki/Krom%C4%9B%C5%99%C3%AD%C5%BE_Archbishop's_Palace,Czech Republic,CZ,"ii,iv",1998,75,"City and District of KromÄÅÃ­Å¾, Zlin Region","City and District of KromÄÅÃ­Å¾, Zlin Region"
http://whc.unesco.org/en/list/1073,,1073,18.533333,31.816667,Gebel Barkal and the Sites of the Napatan Region,Gebel Barkal and the Sites of the Napatan Region,http://en.wikipedia.org/wiki/Jebel_Barkal,Sudan,SD,"i,ii,iii,iv,vi",2003,183,"Northern state, province of Meroe","Northern state, province of Meroe"
http://whc.unesco.org/en/list/1211,,1211,44.412222,8.931111,Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,http://en.wikipedia.org/wiki/Palazzi_dei_Rolli,Italy,IT,"ii,iv",2006,16,"Liguria Region, Genoa Province","Liguria Region, Genoa Province"
http://whc.unesco.org/en/list/369,,369,55.25,-6.485278,Giant's Causeway and Causeway Coast,Giant's Causeway and Causeway Coast,http://en.wikipedia.org/wiki/Giant%27s_Causeway,United Kingdom of Great Britain and Northern Ireland,GB,"vii,viii",1986,70,"County Antrim, Northern Ireland","County Antrim, Northern Ireland"
http://whc.unesco.org/en/list/1076,,1076,40.125,49.375,Gobustan Rock Art Cultural Landscape,Gobustan Rock Art Cultural Landscape,http://en.wikipedia.org/wiki/Gobustan_Rock_Art_Cultural_Landscape,Azerbaijan,AZ,iii,2007,537,"Garadagh District and Apsheron District, Baku City Administrative Territory","Garadagh District and Apsheron District, Baku City Administrative Territory"
http://whc.unesco.org/en/list/977,,977,34.96667,126.92917,"Gochang, Hwasun and Ganghwa Dolmen Sites","Gochang, Hwasun and Ganghwa Dolmen Sites","http://en.wikipedia.org/wiki/Gochang,_Hwasun_and_Ganghwa_Dolmen_Sites","Korea, Republic of",KR,iii,2000,52,"Koch'ang-gun County, Chollabuk-do Province; Hwasun-gun County, Chollanam-do Province; Kangwha-gun County, Inch'on Province","Koch'ang-gun County, Chollabuk-do Province; Hwasun-gun County, Chollanam-do Province; Kangwha-gun County, Inch'on Province"
http://whc.unesco.org/en/list/768,,768,50.466667,86,Golden Mountains of Altai,Golden Mountains of Altai,http://en.wikipedia.org/wiki/Golden_Mountains_of_Altai,Russian Federation,RU,x,1998,1611457,"450 km southwest of Novosibirsk, in the Altai Republic","450 km southwest of Novosibirsk, in the Altai Republic"
http://whc.unesco.org/en/list/561,,561,7.856667,80.649167,Golden Temple of Dambulla,Golden Temple of Dambulla,http://en.wikipedia.org/wiki/Dambulla_cave_temple,Sri Lanka,LK,"i,vi",1991,,"Central Province, Matale District","Central Province, Matale District"
http://whc.unesco.org/en/list/368,,368,-28.25,150.05,Gondwana Rainforests of Australia,Gondwana Rainforests of Australia,http://en.wikipedia.org/wiki/Gondwana_Rainforests_of_Australia,Australia,AU,"viii,ix,x",1986,370000,States of New South Wales and Queensland,States of New South Wales and Queensland
http://whc.unesco.org/en/list/357,,357,38.66667,34.85,GÃ¶reme National Park and the Rock Sites of Cappadocia,Göreme National Park and the Rock Sites of Cappadocia,http://en.wikipedia.org/wiki/G%25C3%25B6reme,Turkey,TR,"i,iii,v,vii",1985,9576,NevÅehir Province (Cappadocia) in Central Anatolia,NevÅehir Province (Cappadocia) in Central Anatolia
http://whc.unesco.org/en/list/740,,740,-40.324722,-9.928611,Gough and Inaccessible Islands,Gough and Inaccessible Islands,http://en.wikipedia.org/wiki/Inaccessible_Island,United Kingdom of Great Britain and Northern Ireland,GB,"vii,x",1995,7900,"Tristan da Cunha Island group, St Helena Dependency","Tristan da Cunha Island group, St Helena Dependency"
http://whc.unesco.org/en/list/75,,75,36.100833,-112.090556,Grand Canyon National Park,Grand Canyon National Park,http://en.wikipedia.org/wiki/Grand_Canyon_National_Park,United States of America,US,"vii,viii,ix,x",1979,493077,Counties of Coconino and Mohave in the State of Arizona,Counties of Coconino and Mohave in the State of Arizona
http://whc.unesco.org/en/list/154,,154,-18.286111,147.7,Great Barrier Reef,Great Barrier Reef,http://en.wikipedia.org/wiki/Great_Barrier_Reef,Australia,AU,"vii,viii,ix,x",1981,3.487E7,Off the east coast of the Queensland mainland,Off the east coast of the Queensland mainland
http://whc.unesco.org/en/list/250,,250,10.783056,79.1325,Great Living Chola Temples,Great Living Chola Temples,http://en.wikipedia.org/wiki/Great_Living_Chola_Temples,India,IN,"ii,iii",2004,22,N10 46 59 E79 7 57,N10 46 59 E79 7 57
http://whc.unesco.org/en/list/358,,358,39.37361,38.12361,Great Mosque and Hospital of DivriÄi,Great Mosque and Hospital of Divriği,http://en.wikipedia.org/wiki/Divri%C4%9Fi_Great_Mosque,Turkey,TR,"i,iv",1985,2016,"City and District of DivriÄi, Province of Sivas (Eastern Anatolia)","City and District of DivriÄi, Province of Sivas (Eastern Anatolia)"
http://whc.unesco.org/en/list/259,,259,35.593056,-83.435556,Great Smoky Mountains National Park,Great Smoky Mountains National Park,http://en.wikipedia.org/wiki/Great_Smoky_Mountains_National_Park,United States of America,US,"vii,viii,ix,x",1983,209000,"Counties of Cocke, Blount, and Sevier in the State of Tennessee; and the counties of Swain and Haywood in the state of North Carolina","Counties of Cocke, Blount, and Sevier in the State of Tennessee; and the counties of Swain and Haywood in the state of North Carolina"
http://whc.unesco.org/en/list/364,,364,-20.283333,30.933333,Great Zimbabwe National Monument,Great Zimbabwe National Monument,http://en.wikipedia.org/wiki/Great_Zimbabwe,Zimbabwe,ZW,"i,iii,vi",,722,S20 16 60 E30 55 60,S20 16 60 E30 55 60
http://whc.unesco.org/en/list/917,,917,-33.7,150,Greater Blue Mountains Area,Greater Blue Mountains Area,http://en.wikipedia.org/wiki/Greater_Blue_Mountains_Area,Australia,AU,"ix,x",,1032649,S33 42 0 E150 0 0,S33 42 0 E150 0 0
http://whc.unesco.org/en/list/419,,419,49.6125,-57.531389,Gros Morne National Park,Gros Morne National Park,http://en.wikipedia.org/wiki/Gros_Morne_National_Park,Canada,CA,"vii,viii",1987,180500,Provinces of Newfoundland and Labrador,Provinces of Newfoundland and Labrador
http://whc.unesco.org/en/list/241,,241,15.31444,76.47167,Group of Monuments at Hampi,Group of Monuments at Hampi,http://en.wikipedia.org/wiki/Hampi,India,IN,"i,iii,iv",1986,,"Karnataka, Bellary District","Karnataka, Bellary District"
http://whc.unesco.org/en/list/249,,249,12.61667,80.19167,Group of Monuments at Mahabalipuram,Group of Monuments at Mahabalipuram,http://en.wikipedia.org/wiki/Group_of_Monuments_at_Mahabalipuram,India,IN,"i,ii,iii,vi",1984,,"Tamil Nadu State, Chingleput District","Tamil Nadu State, Chingleput District"
http://whc.unesco.org/en/list/239,,239,15.94833,75.81667,Group of Monuments at Pattadakal,Group of Monuments at Pattadakal,http://en.wikipedia.org/wiki/Pattadakal,India,IN,"iii,iv",1987,5.56,"State of Karnataka, Bijapur District, Badami Taluk","State of Karnataka, Bijapur District, Badami Taluk"
http://whc.unesco.org/en/list/258,,258,42.325194,8.628833,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve","Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve",http://en.wikipedia.org/wiki/Calanques_de_Piana,France,FR,"vii,viii,x",1983,11800,"Departments of Corse du Sud and Haute Corse, Corsica","Departments of Corse du Sud and Haute Corse, Corsica"
http://whc.unesco.org/en/list/1013,,1013,4.13333,114.91667,Gunung Mulu National Park,Gunung Mulu National Park,http://en.wikipedia.org/wiki/Gunung_Mulu_National_Park,Malaysia,MY,"vii,viii,ix,x",2000,52864,"northern Sarawak, island of Borneo","northern Sarawak, island of Borneo"
http://whc.unesco.org/en/list/972,,972,26.208611,127.682778,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,http://en.wikipedia.org/wiki/Gusuku_Sites_and_Related_Properties_of_the_Kingdom_of_Ryukyu,Japan,JP,"ii,iii,vi",2000,55,Okinawa Prefecture,Okinawa Prefecture
http://whc.unesco.org/en/list/976,,976,35.78889,129.22667,Gyeongju Historic Areas,Gyeongju Historic Areas,http://en.wikipedia.org/wiki/Gyeongju_Historic_Areas,"Korea, Republic of",KR,"ii,iii",2000,2880,"Kyongju City, Kyongsangbuk-do Province","Kyongju City, Kyongsangbuk-do Province"
http://whc.unesco.org/en/list/672,,672,20.9,107.1,Ha Long Bay,Ha Long Bay,http://en.wikipedia.org/wiki/H%25E1%25BA%25A1_Long_Bay,Viet Nam,VN,"vii,viii",1994,150000,Province: Quang Ninh,Province: Quang Ninh
http://whc.unesco.org/en/list/737,,737,35.8,128.1,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks","Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks",http://en.wikipedia.org/wiki/Haeinsa,"Korea, Republic of",KR,"iv,vi",,,N35 47 60 E128 5 60,N35 47 60 E128 5 60
http://whc.unesco.org/en/list/130,,130,35.87134,14.50739,Hal Saflieni Hypogeum,Hal Saflieni Hypogeum,http://en.wikipedia.org/wiki/Hypogeum_of_%25C4%25A6al-Saflieni,Malta,MT,iii,1980,,"Commune of Paola, Island of Malta","Commune of Paola, Island of Malta"
http://whc.unesco.org/en/list/806,,806,47.559444,13.646389,Hallstatt-Dachstein / Salzkammergut Cultural Landscape,Hallstatt-Dachstein / Salzkammergut Cultural Landscape,http://en.wikipedia.org/wiki/Commons:Category:Hallstatt-Dachstein_Salzkammergut_cultural_landscape,Austria,AT,"iii,iv",1997,28446,"States of Upper Austria, Styria and Salzburg","States of Upper Austria, Styria and Salzburg"
http://whc.unesco.org/en/list/272,,272,53.86667,10.69167,Hanseatic City of Lübeck,Hanseatic City of Lübeck,http://en.wikipedia.org/wiki/Free_City_of_L%25C3%25BCbeck,Germany,DE,iv,1987,81,State of Schleswig-Holstein,State of Schleswig-Holstein
http://whc.unesco.org/en/list/731,,731,57.64167,18.29583,Hanseatic Town of Visby,Hanseatic Town of Visby,http://en.wikipedia.org/wiki/Visby,Sweden,SE,"iv,v",1995,,Island region of Gotland,Island region of Gotland
http://whc.unesco.org/en/list/1189,,1189,9.308889,42.137778,"Harar Jugol, the Fortified Historic Town","Harar Jugol, the Fortified Historic Town",http://en.wikipedia.org/wiki/Harar,Ethiopia,ET,"ii,iii,iv,v",2006,48,Harari Region,Harari Region
http://whc.unesco.org/en/list/277,,277,35.58806,42.71833,Hatra,Hatra,http://en.wikipedia.org/wiki/Hatra,Iraq,IQ,"ii,iii,iv,vi",1985,324,Governorate of Ninawa,Governorate of Ninawa
http://whc.unesco.org/en/list/377,,377,40.01389,34.62056,Hattusha: the Hittite Capital,Hattusha: the Hittite Capital,http://en.wikipedia.org/wiki/Hattusa,Turkey,TR,"i,ii,iii,iv",1986,268,"District of Sungurlu, Ãorum Province","District of Sungurlu, Ãorum Province"
http://whc.unesco.org/en/list/409,,409,19.400833,-155.123611,Hawaii Volcanoes National Park,Hawaii Volcanoes National Park,http://en.wikipedia.org/wiki/Hawai%25CA%25BBi_Volcanoes_National_Park,United States of America,US,viii,1987,92934,Hawaii,Hawaii
http://whc.unesco.org/en/list/158,,158,49.749444,-113.623889,Head-Smashed-In Buffalo Jump,Head-Smashed-In Buffalo Jump,http://en.wikipedia.org/wiki/Head-Smashed-In_Buffalo_Jump,Canada,CA,vi,1981,,Province of Alberta,Province of Alberta
http://whc.unesco.org/en/list/577,,577,-53.1,73.5,Heard and McDonald Islands,Heard and McDonald Islands,http://en.wikipedia.org/wiki/Heard_Island_and_McDonald_Islands,Australia,AU,"viii,ix",1997,38600,Territory of Heard Island and McDonald Islands,Territory of Heard Island and McDonald Islands
http://whc.unesco.org/en/list/514,,514,58.996056,-3.188667,Heart of Neolithic Orkney,Heart of Neolithic Orkney,http://en.wikipedia.org/wiki/Heart_of_Neolithic_Orkney,United Kingdom of Great Britain and Northern Ireland,GB,"i,ii,iii,iv",1999,15,"Mainland Orkney, Scotland","Mainland Orkney, Scotland"
http://whc.unesco.org/en/list/487,,487,-24.366667,-128.333333,Henderson Island,Henderson Island,http://en.wikipedia.org/wiki/Henderson_Island_(Pitcairn_Islands),United Kingdom of Great Britain and Northern Ireland,GB,"vii,x",1988,3700,Pitcairn Island group,Pitcairn Island group
http://whc.unesco.org/en/list/485,,485,37.92389,29.12333,Hierapolis-Pamukkale,Hierapolis-Pamukkale,http://en.wikipedia.org/wiki/Pamukkale,Turkey,TR,"iii,iv,vii",1988,1077,Denizli Province,Denizli Province
"http://whc.unesco.org/en/list/898
http://whc.unesco.org/en/list/898",,898,63.3,21.3,High Coast / Kvarken Archipelago,High Coast / Kvarken Archipelago,http://en.wikipedia.org/wiki/The_High_Coast,Finland,FI,viii,2000,194400,Sweden,Sweden
http://whc.unesco.org/en/list/661,,661,34.833333,134.7,Himeji-jo,Himeji-jo,http://en.wikipedia.org/wiki/Himeji_Castle,Japan,JP,"i,iv",1993,107,Hyogo Prefecture,Hyogo Prefecture
http://whc.unesco.org/en/list/775,,775,34.383333,132.45,Hiroshima Peace Memorial (Genbaku Dome),Hiroshima Peace Memorial (Genbaku Dome),http://en.wikipedia.org/wiki/Hiroshima_Peace_Memorial,Japan,JP,vi,1996,0.4,Hiroshima Prefecture,Hiroshima Prefecture
http://whc.unesco.org/en/list/980,,980,55.791111,49.095,Historic and Architectural Complex of the Kazan Kremlin,Historic and Architectural Complex of the Kazan Kremlin,http://en.wikipedia.org/wiki/Kazan_Kremlin,Russian Federation,RU,"ii,iii,iv",2000,,"City of Kazan, Republic of Tatarstan","City of Kazan, Republic of Tatarstan"
http://whc.unesco.org/en/list/819,,819,12.10194,-68.90222,"Historic Area of Willemstad, Inner City and Harbour, Netherlands Antilles","Historic Area of Willemstad, Inner City and Harbour, Netherlands Antilles",http://en.wikipedia.org/wiki/Willemstad,Netherlands,NL,"ii,iv,v",1997,86,"Willemstad, Island Territory of CuraÃ§ao, Netherlands Antilles","Willemstad, Island Territory of CuraÃ§ao, Netherlands Antilles"
http://whc.unesco.org/en/list/356,,356,41.00847,28.97993,Historic Areas of Istanbul,Historic Areas of Istanbul,http://en.wikipedia.org/wiki/Istanbul,Turkey,TR,"i,ii,iii,iv",1985,678,City and Province of Istanbul,City and Province of Istanbul
http://whc.unesco.org/en/list/89,,89,30.05,31.26111,Historic Cairo,Historic Cairo,http://en.wikipedia.org/wiki/Islamic_Cairo,Egypt,EG,"i,v,vi",1979,524,Governorate of al-Qahirah (Cairo),Governorate of al-Qahirah (Cairo)
http://whc.unesco.org/en/list/942,,942,37.3,26.55,Historic Centre (ChorÃ¡) with the Monastery of Saint John,Historic Centre (Chorá) with the Monastery of Saint John,http://en.wikipedia.org/wiki/Monastery_of_Saint_John_the_Theologian,Greece,GR,"iii,iv,vi",1999,,"Prefecture of Dodecanese, Region of the South Aegean","Prefecture of Dodecanese, Region of the South Aegean"
http://whc.unesco.org/en/list/228,,228,43.952778,4.806111,"Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge","Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge",http://en.wikipedia.org/wiki/Avignon,France,FR,"i,ii,iv",1995,8.18,"Department of Vacluse, Region of Provence-Alpes-CÃ´te-d'Azur","Department of Vacluse, Region of Provence-Alpes-CÃ´te-d'Azur"
http://whc.unesco.org/en/list/996,,996,51.20891,3.22527,Historic Centre of Brugge,Historic Centre of Brugge,http://en.wikipedia.org/wiki/Bruges,Belgium,BE,"ii,iv,vi",,410,N51 12 32.076 E3 13 30.972,N51 12 32.076 E3 13 30.972
http://whc.unesco.org/en/list/602,,602,39.77472,64.42861,Historic Centre of Bukhara,Historic Centre of Bukhara,http://en.wikipedia.org/wiki/Bukhara,Uzbekistan,UZ,"ii,iv,vi",1993,,Bukhara region,Bukhara region
http://whc.unesco.org/en/list/1270,,1270,21.378611,-77.918611,Historic Centre of Camagüey,Historic Centre of Camagüey,http://en.wikipedia.org/wiki/Camag%25C3%25BCey,Cuba,CU,"iv,v",2008,54,CamagÃ¼ey Province,CamagÃ¼ey Province
http://whc.unesco.org/en/list/617,,617,48.816667,14.316667,Historic Centre of ÄeskÃ½ Krumlov,Historic Centre of Český Krumlov,http://en.wikipedia.org/wiki/%C4%8Cesk%C3%BD_Krumlov,Czech Republic,CZ,iv,1992,52,South Bohemian Region,South Bohemian Region
http://whc.unesco.org/en/list/313,,313,37.879194,-4.779722,Historic Centre of Cordoba,Historic Centre of Cordoba,"http://en.wikipedia.org/wiki/C%25C3%25B3rdoba,_Spain",Spain,ES,"i,ii,iii,iv",1984,,"Province of Cordoba, Autonomous Community of Andalusia","Province of Cordoba, Autonomous Community of Andalusia"
