_SourcePage,name,wikipedia_link,Coordinates,Country,Criteria,Date of Inscription,size_has,Ref,Region
"http://whc.unesco.org/en/list/1127
http://whc.unesco.org/en/list/1127",Muskauer Park / Park MuÅ¼akowski,http://en.wikipedia.org/wiki/Muskau_Park,N51 34 45.5 E14 43 35.2,Germany,(i)(iv),2004,348.0,1127.0,[pl.gif] Poland
http://whc.unesco.org/en/list/949,My Son Sanctuary,http://en.wikipedia.org/wiki/M%25E1%25BB%25B9_S%25C6%25A1n,N15 31 0 E108 34 0,Viet Nam,(ii)(iii),1999,142.0,949.0,"Duy Phu Commune, Duy Xuyen District, Quang Nam Province"
http://whc.unesco.org/en/list/188,M'Zab Valley,http://en.wikipedia.org/wiki/M%27zab,N32 28 59.988 E3 40 59.988,Algeria,(ii)(iii)(v),1982,4000.0,188.0,Wilaya (province) of GhardaÃ¯a
http://whc.unesco.org/en/list/24,Nahanni National Park,http://en.wikipedia.org/wiki/Nahanni_National_Park_Reserve,N61 32 50 W125 35 22,Canada,(vii)(viii),1978,476560.0,24.0,Northwest Territories
http://whc.unesco.org/en/list/335,Nanda Devi and Valley of Flowers National Parks,http://en.wikipedia.org/wiki/Valley_of_Flowers_National_Park,N30 43 0.012 E79 40 0.012,India,(vii)(x),1988,71783.0,335.0,State of Uttaranchal
http://whc.unesco.org/en/list/743,National Archeological Park of Tierradentro,http://en.wikipedia.org/wiki/Tierradentro,N2 34 60 W76 1 60,Colombia,(iii),1995,,743.0,"Department of Cauca, in the jurisdiction of the municipality of Inza, in the ""corregimiento"" of San Andres de PisimbalÃ¡"
http://whc.unesco.org/en/list/180,"National History Park â Citadel, Sans Souci, Ramiers",http://en.wikipedia.org/wiki/Sans-Souci_Palace,N19 34 24.996 W72 14 39.012,Haiti,(iv)(vi),1982,,180.0,DÃ©partement du Nord
http://whc.unesco.org/en/list/99,Natural and Cultural Heritage of the Ohrid region,http://en.wikipedia.org/wiki/Ohrid,N41 7 5.016 E20 48 47.988,the Former Yugoslav Republic of Macedonia,(i)(iii)(iv)(vii),1979,83350.0,99.0,Ohrid (municipality)
http://whc.unesco.org/en/list/125,Natural and Culturo-Historical Region of Kotor,http://en.wikipedia.org/wiki/Natural_and_Culturo-Historical_Region_of_Kotor,N42 28 59.988 E18 41 60,Montenegro,(i)(ii)(iii)(iv),1979,,125.0,"Boka Kotorska (Bay of Kotor), City of Kotor and surrounding territory, Republic of Montenegro"
http://whc.unesco.org/en/list/1023,Natural System of Wrangel Island Reserve,http://en.wikipedia.org/wiki/Wrangel_Island,N71 11 20 W179 42 55,Russian Federation,(ix)(x),2004,916300.0,1023.0,Chukot Autonomous Area
http://whc.unesco.org/en/list/871,Naval Port of Karlskrona,http://en.wikipedia.org/wiki/Karlskrona,N56 10 0.012 E15 34 59.988,Sweden,(ii)(iv),1998,,871.0,Blekinge County
http://whc.unesco.org/en/list/448,Nemrut DaÄ,http://en.wikipedia.org/wiki/File:Nemrut_Vulcano.jpg,N38 2 11.796 E38 45 49.284,Turkey,(i)(iii)(iv),1987,11.0,448.0,Adiyaman Province
http://whc.unesco.org/en/list/1006,Neolithic Flint Mines at Spiennes (Mons),http://en.wikipedia.org/wiki/Spiennes,N50 25 50.772 E3 58 43.644,Belgium,(i)(iii)(iv),2000,172.0,1006.0,"Province of Hainaut, Wallonia Region"
http://whc.unesco.org/en/list/429,New Lanark,http://en.wikipedia.org/wiki/New_Lanark,N55 39 48 W3 46 59,United Kingdom of Great Britain and Northern Ireland,(ii)(iv)(vi),2001,146.0,429.0,"South Lanarkshire, Scotland"
http://whc.unesco.org/en/list/877,New Zealand Sub-Antarctic Islands,http://en.wikipedia.org/wiki/New_Zealand_Sub-Antarctic_Islands,S50 45 0 E166 6 16,New Zealand,(ix)(x),1998,76458.0,877.0,New Zealand Subantartic zone
http://whc.unesco.org/en/list/39,Ngorongoro Conservation Area,http://en.wikipedia.org/wiki/Ngorongoro_Conservation_Area,Date of Inscription: 1978,"Tanzania, United Republic of",(iv)(vii)(viii)(ix)(x),2010,,39.0,S3 11 13.992 E35 32 26.988
http://whc.unesco.org/en/list/153,Niokolo-Koba National Park,http://en.wikipedia.org/wiki/Niokolo-Koba_National_Park,N13 4 0.012 W12 43 0.012,Senegal,(x),1981,913000.0,153.0,Eastern Senegal and Upper Casamance regions
http://whc.unesco.org/en/list/967,Noel Kempff Mercado National Park,http://en.wikipedia.org/wiki/Noel_Kempff_Mercado_National_Park,S14 16 0.012 W60 52 0.012,Bolivia (Plurinational State of),(ix)(x),2000,1523446.0,967.0,"Velasco Province, Santa Cruz Department"
http://whc.unesco.org/en/list/1009,Notre-Dame Cathedral in Tournai,http://en.wikipedia.org/wiki/Tournai_Cathedral,N50 36 21.708 E3 23 21.336,Belgium,(ii)(iv),2000,0.5,1009.0,"Province of Hainaut, Wallonia Region"
http://whc.unesco.org/en/list/88,Nubian Monuments from Abu Simbel to Philae,http://en.wikipedia.org/wiki/Abu_Simbel_temples,N22 20 11.004 E31 37 33.996,Egypt,(i)(iii)(vi),1979,374.0,88.0,Governorate of Aswan
http://whc.unesco.org/en/list/718,Okapi Wildlife Reserve,http://en.wikipedia.org/wiki/Okapi_Wildlife_Reserve,N2 0 0 E28 30 0,Democratic Republic of the Congo,(x),1996,1372625.0,718.0,Orientale Province
http://whc.unesco.org/en/list/728,Old and New Towns of Edinburgh,"http://en.wikipedia.org/wiki/New_Town,_Edinburgh",N55 57 0 W3 13 0,United Kingdom of Great Britain and Northern Ireland,(ii)(iv),1995,,728.0,"Lothian Region, Scotland"
http://whc.unesco.org/en/list/946,Old Bridge Area of the Old City of Mostar,http://en.wikipedia.org/wiki/Stari_Most,N43 20 53.232 E17 48 39.312,Bosnia and Herzegovina,(vi),2005,,946.0,Herzegovina-Neretva Canton
http://whc.unesco.org/en/list/1042,Old City of Acre,"http://en.wikipedia.org/wiki/Acre,_Israel",N32 55 42 E35 5 2,Israel,(ii)(iii)(v),2001,63.0,1042.0,Western Galilee
http://whc.unesco.org/en/list/267,Old City of Berne,http://en.wikipedia.org/wiki/Old_City_of_Bern,N46 56 53.016 E7 27 1.008,Switzerland,(iii),1983,84684.0,267.0,Canton of Berne
http://whc.unesco.org/en/list/95,Old City of Dubrovnik,http://en.wikipedia.org/wiki/Dubrovnik,N42 39 2.016 E18 5 29.004,Croatia,(i)(iii)(iv),1979,97.0,95.0,"County of Dubrovnik-Neretva, Adriatic Coast"
http://whc.unesco.org/en/list/148,Old City of Jerusalem and its Walls,http://en.wikipedia.org/wiki/Old_City_(Jerusalem),District,Jerusalem (Site proposed by Jordan),(ii)(iii)(vi),1981,,148.0,Jerusalem
http://whc.unesco.org/en/list/381,Old City of Salamanca,http://en.wikipedia.org/wiki/Salamanca,N40 57 54.9 W5 39 52.2,Spain,(i)(ii)(iv),1988,,381.0,"Province of Salamanca, Autonomous Community of Castile-Leon"
http://whc.unesco.org/en/list/385,Old City of Sana'a,http://en.wikipedia.org/wiki/Sana%27a,N15 21 20 E44 12 29,Yemen,(iv)(v)(vi),1986,,385.0,Governorate of the capital Sana'a
http://whc.unesco.org/en/list/564,Old City of ZamoÅÄ,http://en.wikipedia.org/wiki/Zamo%C5%9B%C4%87,N50 43 0.012 E23 16 0.012,Poland,(iv),1992,75.0,564.0,"City and County of ZamoÅÄ, Lublin Voivodship (formerly ZamoÅÄ Voivodship)"
http://whc.unesco.org/en/list/204,Old Havana and its Fortifications,http://en.wikipedia.org/wiki/Old_Havana,N23 7 60 W82 20 60,Cuba,(iv)(v),1982,143.0,204.0,Province of Ciudad de la Habana
http://whc.unesco.org/en/list/582,Old Rauma,http://en.wikipedia.org/wiki/Old_Rauma,N61 7 41.016 E21 30 42.012,Finland,(iv)(v),1991,29.0,582.0,"Region of Satakunta, Province of Western Finland (formerly Province of Turku-Pori)"
http://whc.unesco.org/en/list/741,Old Town Lunenburg,"http://en.wikipedia.org/wiki/Lunenburg,_Nova_Scotia",N44 22 34 W64 18 33,Canada,(iv)(v),1995,,741.0,Nova Scotia
http://whc.unesco.org/en/list/348,Old Town of Ãvila with its Extra-Muros Churches,http://en.wikipedia.org/wiki/Tossa_de_Mar,N40 39 23.22 W4 42 0.432,Spain,(iii)(iv),1985,,348.0,"Province of Ãvila, Autonomous Community of Castile-Leon"
http://whc.unesco.org/en/list/384,Old Town of CÃ¡ceres,"http://en.wikipedia.org/wiki/C%25C3%25A1ceres,_Spain",N39 28 27.984 W6 22 12,Spain,(iii)(iv),1986,,384.0,"Province of CÃ¡ceres, Autonomous Community of Extremadura"
http://whc.unesco.org/en/list/978,Old Town of Corfu,http://en.wikipedia.org/wiki/Corfu_(city),N39 37 26.189 E19 55 39,Greece,(iv),2007,70.0,978.0,"Ionian Islands, Corfu Prefecture"
http://whc.unesco.org/en/list/451,Old Town of Galle and its Fortifications,http://en.wikipedia.org/wiki/Galle,N6 1 17 E80 13 7,Sri Lanka,(iv),1988,,451.0,"City of Galle, Southern Province"
http://whc.unesco.org/en/list/362,Old Town of GhadamÃ¨s,http://en.wikipedia.org/wiki/Ghadames,Date of Inscription: 1986,Libyan Arab Jamahiriya,(v),,,362.0,N30 7 60 E9 30 0
http://whc.unesco.org/en/list/811,Old Town of Lijiang,http://en.wikipedia.org/wiki/Old_Town_of_Lijiang,N26 52 0.012 E100 13 59.988,China,(ii)(iv)(v),1997,,811.0,"Lijiang's old town (including the Dayan old town, Basha housing cluster and Shuhe housing cluster)"
http://whc.unesco.org/en/list/1155,Old town of Regensburg with Stadtamhof,http://en.wikipedia.org/wiki/Regensburg,N49 01 13 E12 05 50,Germany,(ii)(iii)(iv),2006,183.0,1155.0,Bavaria
http://whc.unesco.org/en/list/311,Old Town of Segovia and its Aqueduct,http://en.wikipedia.org/wiki/Aqueduct_of_Segovia,N40 56 54.5 W4 7 0.3,Spain,(i)(iii)(iv),1985,,311.0,"Province of Segovia, Autonomous Community of Castile-Leon"
http://whc.unesco.org/en/list/116,Old Towns of Djenné,http://en.wikipedia.org/wiki/Djenn%25C3%25A9,N13 54 23.004 W4 33 18,Mali,(iii)(iv),1988,,116.0,"DjennÃ© Circle, Region of Mopti"
http://whc.unesco.org/en/list/401,Old Village of HollÃ³kÅ and its Surroundings,http://en.wikipedia.org/wiki/Holl%C3%B3k%C5%91,N47 59 39.984 E19 31 45.012,Hungary,(v),1987,145.0,401.0,County of NÃ³grÃ¡d
http://whc.unesco.org/en/list/192,Old Walled City of Shibam,http://en.wikipedia.org/wiki/Shibam,N15 55 36.984 E48 37 36.012,Yemen,(iii)(iv)(v),1982,,192.0,"Hadramaut Governorate, in the Wadi Hadramaut, Seiyun District"
http://whc.unesco.org/en/list/151,Olympic National Park,http://en.wikipedia.org/wiki/Olympic_National_Park,N47 44 54 W123 26 56,United States of America,(vii)(ix),1981,369660.0,151.0,State of Washington
http://whc.unesco.org/en/list/1081,Orkhon Valley Cultural Landscape,http://en.wikipedia.org/wiki/Orkhon_Valley,N47 33 24 E102 49 53,Mongolia,(ii)(iii)(iv),2004,121967.0,1081.0,Orkhon-Kharkorin Region
http://whc.unesco.org/en/list/1118,Osun-Osogbo Sacred Grove,http://en.wikipedia.org/wiki/Osun-Osogbo,N7 45 20.016 E4 33 7.992,Nigeria,(ii)(iii)(vi),2005,75.0,1118.0,"Osogbo, Osun State"
http://whc.unesco.org/en/list/850,Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab),http://en.wikipedia.org/wiki/Kadisha_Valley,N34 14 35.988 E36 2 56.004,Lebanon,(iii)(iv),1998,,850.0,"Qadisha Valley, Becharre District, Governorate of North Lebanon"
http://whc.unesco.org/en/list/351,Painted Churches in the Troodos Region,http://en.wikipedia.org/wiki/Painted_Churches_in_the_Troodos_Region,N34 55 13 E33 5 45,Cyprus,(ii)(iii)(iv),1985,,351.0,"Troodos Region, Districts of Nicosia and Limassol"
http://whc.unesco.org/en/list/786,Palace and Gardens of SchÃ¶nbrunn,http://en.wikipedia.org/wiki/Sch%25C3%25B6nbrunn_Palace,N48 11 12 E16 18 48,Austria,(i)(iv),1996,186.0,786.0,Vienna
http://whc.unesco.org/en/list/160,Palace and Park of Fontainebleau,http://en.wikipedia.org/wiki/Palace_of_Fontainebleau,N48 24 7 E2 41 53,France,(ii)(vi),1981,144.0,160.0,"Department of Seine-et-Marne, Ile-de-France"
http://whc.unesco.org/en/list/83,Palace and Park of Versailles,http://en.wikipedia.org/wiki/Palace_of_Versailles,N48 48 18 E2 7 10,France,(i)(ii)(vi),1979,1070.0,83.0,"Department of Yvelines, Ile-de-France"
http://whc.unesco.org/en/list/532,Palaces and Parks of Potsdam and Berlin,http://en.wikipedia.org/wiki/Palaces_and_Parks_of_Potsdam_and_Berlin,N52 23 60 E13 1 60,Germany,(i)(ii)(iv),1990,2064.0,532.0,States of Brandenburg and Berlin
http://whc.unesco.org/en/list/804,"Palau de la MÃºsica Catalana and Hospital de Sant Pau, Barcelona",http://en.wikipedia.org/wiki/Hospital_de_Sant_Pau,N41 23 16.008 E2 10 30,Spain,(i)(ii)(iv),1997,,804.0,"Province of Barcelona, Autonomous Community of Catalonia"
http://whc.unesco.org/en/list/456,Paleochristian and Byzantine Monuments of Thessalonika,http://en.wikipedia.org/wiki/Commons:Category:Paleochristian_and_Byzantine_monuments_of_Thessalonika,N40 38 17.988 E22 57 54,Greece,(i)(ii)(iv),1988,5.33,456.0,"Prefecture of Thessaloniki, Region of Central Macedonia"
http://whc.unesco.org/en/list/930,Palmeral of Elche,http://en.wikipedia.org/wiki/Palmeral_of_Elche,N38 16 0 E0 43 0,Spain,(ii)(v),2000,,930.0,"Province of Alicante, Autonomous Community of Valencia"
http://whc.unesco.org/en/list/999,Pantanal Conservation Area,http://en.wikipedia.org/wiki/Pantanal,S17 43 0.012 W57 22 59.988,Brazil,(vii)(ix)(x),2000,187818.0,999.0,"Southwest of the State of Mato Grosso and Northwest of the State of Mato Grosso do Sul, adjacent to the Brazil/Bolivian borders"
http://whc.unesco.org/en/list/1326,PapahÄnaumokuÄkea,http://en.wikipedia.org/wiki/Papah%25C4%2581naumoku%25C4%2581kea_Marine_National_Monument,Date of Inscription: 2010,United States of America,(iii)(vi)(viii)(ix)(x),,3.6207499E7,1326.0,N25 20 56.652 W170 8 44.952
http://whc.unesco.org/en/list/79,Paphos,http://en.wikipedia.org/wiki/Paphos,N34 45 29.988 E32 24 20.016,Cyprus,(iii)(vi),1980,,79.0,District of Paphos
http://whc.unesco.org/en/list/600,"Paris, Banks of the Seine",http://en.wikipedia.org/wiki/Seine,N48 51 30 E2 17 39,France,(i)(ii)(iv),1991,365.0,600.0,Ile de France
http://whc.unesco.org/en/list/1242,Parthian Fortresses of Nisa,"http://en.wikipedia.org/wiki/Nisa,_Turkmenistan",N37 59 59 E58 11 55,Turkmenistan,(ii)(iii),2007,78.0,1242.0,"Bagyr settlement, Etrap of Rukhabad, Akhal Vilayet"
http://whc.unesco.org/en/list/1106,Pasargadae,http://en.wikipedia.org/wiki/Pasargadae,N30 11 37.788 E53 10 2.244,Iran (Islamic Republic of),(i)(ii)(iii)(iv),2004,160.0,1106.0,Pars Province
http://whc.unesco.org/en/list/449,Peking Man Site at Zhoukoudian,http://en.wikipedia.org/wiki/Zhoukoudian,N39 43 60 E115 55 0,China,(iii)(vi),1987,,449.0,"Fangshanxian County, Beijing Municipality"
http://whc.unesco.org/en/list/937,PenÃ­nsula Valdés,http://en.wikipedia.org/wiki/List_of_peninsulas,Date of Inscription: 1999,Argentina,(x),,360000.0,937.0,S42 30 0 W64 0 0
http://whc.unesco.org/en/list/114,Persepolis,http://en.wikipedia.org/wiki/Persepolis_(film),N29 56 3.984 E52 53 25.008,Iran (Islamic Republic of),(i)(iii)(vi),1979,13.0,114.0,Fars
http://whc.unesco.org/en/list/584,PetÃ¤jÃ¤vesi Old Church,http://en.wikipedia.org/wiki/Pet%C3%A4j%C3%A4vesi_Old_Church,N62 15 0 E25 10 59.988,Finland,(iv),1994,,584.0,"PetÃ¤jÃ¤vesi, Region of Central Finland, Province of Western Finland"
http://whc.unesco.org/en/list/326,Petra,http://en.wikipedia.org/wiki/Petra,N30 19 50.016 E35 26 35.988,Jordan,(i)(iii)(iv),1985,,326.0,Ma'an Governorate
http://whc.unesco.org/en/list/1145,Petroglyphs within the Archaeological Landscape of Tamgaly,http://en.wikipedia.org/wiki/Tamgaly,N43 48 12 E75 32 6,Kazakhstan,(iii),2004,900.0,1145.0,Almaty Oblast
http://whc.unesco.org/en/list/1325,Phoenix Islands Protected Area,http://en.wikipedia.org/wiki/Phoenix_Islands_Protected_Area,Date of Inscription: 2010,Kiribati,(vii)(ix),,4.0825E7,1325.0,S3 38 59 W172 51 27
http://whc.unesco.org/en/list/951,Phong Nha-Ke Bang National Park,http://en.wikipedia.org/wiki/Phong_Nha-Ke_Bang_National_Park,N17 32 14 E106 9 4.5,Viet Nam,(viii),2003,85754.0,951.0,Bo Trach and Minh Hoa Districts - Quang Binh Province
http://whc.unesco.org/en/list/395,"Piazza del Duomo, Pisa",http://en.wikipedia.org/wiki/Piazza_dei_Miracoli,N43 43 23 E10 23 47,Italy,(i)(ii)(iv)(vi),1987,8.87,395.0,"City and Province of Pisa, Tuscany"
http://whc.unesco.org/en/list/690,Pilgrimage Church of St John of Nepomuk at ZelenÃ¡ Hora,http://en.wikipedia.org/wiki/Pilgrimage_Church_of_Saint_John_of_Nepomuk,N49 34 48.72 E15 56 31.41,Czech Republic,(iv),1994,0.64,690.0,South Moravian Region
http://whc.unesco.org/en/list/271,Pilgrimage Church of Wies,http://en.wikipedia.org/wiki/Wies_Church,N47 40 52.6 E10 54 0.5,Germany,(i)(iii),1983,0.1,271.0,"Town of Steingaden, District of Weilheim-Schongau, Region of Upper Bavaria, State of Bavaria (Bayern)"
http://whc.unesco.org/en/list/225,Pirin National Park,http://en.wikipedia.org/wiki/Pirin_National_Park,from,View,PLACE,,,225,photos
http://whc.unesco.org/en/list/1317,"Pitons, cirques and remparts of Reunion Island",http://en.wikipedia.org/wiki/R%25C3%25A9union,Date of Inscription: 2010,France,(vii)(x),,105838.0,1317.0,S21 5 58 E55 28 48
http://whc.unesco.org/en/list/1161,Pitons Management Area,http://en.wikipedia.org/wiki/Pitons,N13 48 25.5 W61 4 13.3,Saint Lucia,(vii)(viii),2004,2909.0,1161.0,"near the town of Soufriere, southwestern region of St Lucia"
http://whc.unesco.org/en/list/229,"Place Stanislas, Place de la CarriÃ¨re and Place d'Alliance in Nancy",http://en.wikipedia.org/wiki/Place_Stanislas,N48 41 37 E6 10 60,France,(i)(iv),1983,,229.0,"Department of Meurthe-et-Moselle, Lorraine Region"
http://whc.unesco.org/en/list/1185,Plantin-Moretus House-Workshops-Museum Complex,http://en.wikipedia.org/wiki/Plantin-Moretus_Museum,N51 13 5.988 E4 23 52.008,Belgium,(ii)(iii)(iv)(vi),2005,,1185.0,"City of Antwerp, Flanders Region"
http://whc.unesco.org/en/list/98,Plitvice Lakes National Park,http://en.wikipedia.org/wiki/Plitvice_Lakes_National_Park,N44 52 40.008 E15 36 51.984,Croatia,(vii)(viii)(ix),1979,19200.0,98.0,"County of Lika-Senj, 10km east of Bihac"
http://whc.unesco.org/en/list/518,Poblet Monastery,http://en.wikipedia.org/wiki/Poblet_Monastery,N41 22 50.988 E1 4 57,Spain,(i)(iv),1991,,518.0,"VimbodÃ­, Province of Tarragona, Autonomous Community of Catalonia"
http://whc.unesco.org/en/list/344,Pont du Gard (Roman Aqueduct),http://en.wikipedia.org/wiki/Pont_du_Gard,Date of Inscription: 1985,France,(i)(iii)(iv),2007,0.33,344.0,N43 56 50 E4 32 7
http://whc.unesco.org/en/list/1303,Pontcysyllte Aqueduct and Canal,http://en.wikipedia.org/wiki/Pontcysyllte_Aqueduct,N52 58 13 W3 5 16,United Kingdom of Great Britain and Northern Ireland,(i)(ii)(iv),2009,105.0,1303.0,"Wrexham County Borough, County of Denbighshire, Borough of Oswestry, County of Shropshire"
http://whc.unesco.org/en/list/285,"Port, Fortresses and Group of Monuments, Cartagena","http://en.wikipedia.org/wiki/Cartagena,_Colombia",N10 25 0 W75 31 60,Colombia,(iv)(vi),1984,,285.0,Bolivar Department
http://whc.unesco.org/en/list/826,"Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto)",http://en.wikipedia.org/wiki/Cinque_Terre,N44 6 24.984 E9 43 45.012,Italy,(ii)(iv)(v),1997,4689.0,826.0,"Province of La Spezia, Liguria Region"
http://whc.unesco.org/en/list/1058,Portuguese City of Mazagan (El Jadida),http://en.wikipedia.org/wiki/El_Jadida,N33 15 24.012 W8 30 6.984,Morocco,(ii)(iv),2004,7.5,1058.0,"Region: Doukkala-Abda, Province El Jadida"
http://whc.unesco.org/en/list/642,Prambanan Temple Compounds,http://en.wikipedia.org/wiki/Prambanan,S7 45 7.992 E110 29 30.012,Indonesia,(i)(iv),1991,,642.0,Province of Central Java
http://whc.unesco.org/en/list/411,Pre-Hispanic City and National Park of Palenque,http://en.wikipedia.org/wiki/Palenque,N17 28 59.988 W92 2 60,Mexico,(i)(ii)(iii)(iv),1987,,411.0,"State of Chiapas, Municipality of Palenque"
http://whc.unesco.org/en/list/483,Pre-Hispanic City of Chichen-Itza,http://en.wikipedia.org/wiki/Chichen_Itza,N20 40 0.012 W88 35 60,Mexico,(i)(ii)(iii),1988,,483.0,"Etat de Yucatan, MunicipalitÃ© de Tinum"
http://whc.unesco.org/en/list/414,Pre-Hispanic City of Teotihuacan,http://en.wikipedia.org/wiki/Teotihuacan,N19 41 30.012 W98 50 30.012,Mexico,(i)(ii)(iii)(iv)(vi),1987,,414.0,Municipalities of Teotihuacan De Arista and San Martin De Las Piramides
http://whc.unesco.org/en/list/791,Pre-Hispanic Town of Uxmal,http://en.wikipedia.org/wiki/Uxmal,N20 21 42 W89 46 13,Mexico,(i)(ii)(iii),1996,,791.0,"Etat de Yucatan, municipalites Muna et Santa Elena"
http://whc.unesco.org/en/list/1352,Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,http://en.wikipedia.org/wiki/Yagul,Date of Inscription: 2010,Mexico,(iii),,1515.0,1352.0,N16 57 3 W96 25 16
"http://whc.unesco.org/en/list/866
http://whc.unesco.org/en/list/866",Prehistoric Rock Art Sites in the CÃ´a Valley and Siega Verde,http://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_Spain,N40 41 51 W6 39 40,Portugal,(i)(iii),1998,,866.0,[es.gif] Spain
http://whc.unesco.org/en/list/85,Prehistoric Sites and Decorated Caves of the VézÃ¨re Valley,http://en.wikipedia.org/wiki/V%C3%A9z%C3%A8re,N45 3 27 E1 10 12,France,(i)(iii),1979,,85.0,"Communes of Les Eyzies de Tayac, Tursac, Montignac-sur-VÃ©zÃ¨re, Saint-Leon-sur-VÃ©zÃ¨re, Marquay, Manaurie-Rouffignac and Saint-Cirq-du Bugue, Department of the Dordogne, Region of Aquitaine"
"http://whc.unesco.org/en/list/1133
http://whc.unesco.org/en/list/1133",Primeval Beech Forests of the Carpathians,http://en.wikipedia.org/wiki/Primeval_Beech_Forests_of_the_Carpathians,N49 5 10 E22 32 10,Slovakia,(ix),2007,29279.0,1133.0,[ua.gif] Ukraine
http://whc.unesco.org/en/list/1274,Protective town of San Miguel and the Sanctuary of JesÃºs Nazareno de Atotonilco,http://en.wikipedia.org/wiki/Sanctuary_of_Atotonilco,N20 54 52 W100 44 47,Mexico,(ii)(iv),2008,47.0,1274.0,Guanajuato Region
